Make,Model,Survival.Index,Damage.Index,Frequency.Score,Risk.Score,Total_Persons
BELLANCA,8GCBC,0.7222222222222222,0.7166666666666666,0.0004859049014692838,0.32625688258155194,24.0
BELLANCA,8KCAB,0.6764705882352942,0.6647058823529411,0.0007687776341837726,0.3290541627020198,25.0
BOATRIGHT WAYLON,RV10,0.0,1.0,2.699471674829355e-05,0.7000080984150244,5.0
BOEING,707,0.0,1.0,2.699471674829355e-05,0.7000080984150244,6.0
BOEING,707 338C,1.0,0.3,0.00018192844147968466,0.0900545785324439,5.0
BOEING,717 200,0.990909090909091,0.5,2.699471674829355e-05,0.1536444620513881,110.0
BOEING,717-200,0.9905436822079194,0.55,0.0001079788669931742,0.16881492077693017,418.0
BOEING,727,0.2625,0.78,0.00028990730847285886,0.5290869721925417,121.0
BOEING,737,0.4190974301685524,0.4934782608695652,0.05145629399138484,0.395841394390864,18942.0
BOEING,737 - 3L9,1.0,0.3,0.00018192844147968466,0.0900545785324439,156.0
BOEING,737 - 4D7,1.0,0.3,0.00018192844147968466,0.0900545785324439,160.0
BOEING,737 - 500,0.0,1.0,2.699471674829355e-05,0.7000080984150244,50.0
BOEING,737 - 53C,1.0,0.5,0.00018192844147968466,0.1500545785324439,114.0
BOEING,737 - 6CT,1.0,0.5,0.00018192844147968466,0.1500545785324439,112.0
BOEING,737 - 800,0.3333333333333333,0.5,0.00039085159970766287,0.41678392214657894,151.0
BOEING,737 - 8AS,0.9878048780487805,0.5,2.699471674829355e-05,0.1548861471955123,164.0
BOEING,737 - 8K2,1.0,0.7,2.699471674829355e-05,0.2100080984150245,181.0
BOEING,737 - 932ER,0.9946524064171123,0.5,2.699471674829355e-05,0.15214713584817957,187.0
BOEING,737 3H4,0.9983108108108107,0.55,0.0002629125917245653,0.16575454945319304,527.0
BOEING,737 500,1.0,0.5,0.00018192844147968466,0.1500545785324439,46.0
BOEING,737 724,0.9925373134328358,0.5,2.699471674829355e-05,0.15299317304189017,134.0
BOEING,737 76N,0.9966216216216216,0.5,5.39894334965871e-05,0.15136754818140033,291.0
BOEING,737 76Q,1.0,0.5,2.699471674829355e-05,0.1500080984150245,121.0
BOEING,737 7H4,0.9334495927665609,0.525,0.000741782917435479,0.18434269776860626,1853.0
BOEING,737 7L9,1.0,0.3,0.00018192844147968466,0.0900545785324439,48.0
BOEING,737 800,1.0,0.7,2.699471674829355e-05,0.2100080984150245,173.0
BOEING,737 824,0.9542651279233071,0.5,5.39894334965871e-05,0.16831014566072613,262.0
BOEING,737 832,0.5,0.6,5.39894334965871e-05,0.38001619683004895,169.0
BOEING,737 924,0.9929577464788732,0.5,2.699471674829355e-05,0.1528249998234752,142.0
BOEING,737-300,0.4894366197183099,0.45,0.0005727800411873475,0.3393971861250323,151.0
BOEING,737-3H4,0.997093023255814,0.45,0.0004178463164559564,0.1362881445926112,515.0
BOEING,737-400,0.48674242424242425,0.55,0.0004178463164559564,0.3704283841979671,298.0
BOEING,737-4Q8,0.0,0.5,0.00018192844147968466,0.550054578532444,88.0
BOEING,737-524,0.7956521739130435,0.5,0.0002089231582279782,0.231801807382251,233.0
BOEING,737-700,0.795606474668909,0.5,0.00028990730847285886,0.23184438232497828,364.0
BOEING,737-724,0.9693056971344434,0.5,5.39894334965871e-05,0.16229391797627163,190.0
BOEING,737-732,1.0,0.3,5.39894334965871e-05,0.09001619683004897,577.0
BOEING,737-7H4,0.9604285517023711,0.48333333333333334,0.0012535389493678693,0.16120464100386192,1389.0
BOEING,737-7Q8,1.0,0.3,0.00018192844147968466,0.0900545785324439,139.0
BOEING,737-8,0.9932432432432432,0.5,2.699471674829355e-05,0.15271080111772722,148.0
BOEING,737-800,0.5458847736625514,0.48888888888888893,0.0025000433229773683,0.32906277019853936,1228.0
BOEING,737-823,0.9987951807228915,0.5,0.0004448410332042499,0.15061538002080463,753.0
BOEING,737-824,0.7485294117647059,0.5,0.0004178463164559564,0.25071358918905445,477.0
BOEING,737-832,0.6568627450980392,0.5,0.00039085159970766287,0.2873721574406966,228.0
BOEING,737-890,1.0,0.5,0.00018192844147968466,0.1500545785324439,141.0
BOEING,737-8H4,0.8496766028631477,0.55,0.0003708914587177395,0.22524062629235625,854.0
BOEING,737-8K2,1.0,0.3,0.00018192844147968466,0.0900545785324439,56.0
BOEING,737-9,1.0,0.5,0.00018192844147968466,0.1500545785324439,174.0
BOEING,737-900,0.9773755656108597,0.7,2.699471674829355e-05,0.21905787217068062,221.0
BOEING,737-924ER,0.6630630630630631,0.43333333333333335,0.00039085159970766287,0.26489203025468705,342.0
BOEING,737-932ER,0.9973118279569892,0.5,0.0002089231582279782,0.15113794576467268,355.0
BOEING,737-990ER,0.9701492537313433,0.5,2.699471674829355e-05,0.16194839692248716,134.0
BOEING,747,0.48687910984008836,0.4559322033898305,0.008254838451599137,0.3445044686163935,2388.0
BOEING,747 - 400,1.0,0.5,0.00018192844147968466,0.1500545785324439,383.0
BOEING,747 - 468,1.0,0.5,2.699471674829355e-05,0.1500080984150245,300.0
BOEING,747 451,1.0,0.5,0.00018192844147968466,0.1500545785324439,326.0
BOEING,747-200FM,0.0,1.0,2.699471674829355e-05,0.7000080984150244,8.0
BOEING,747-209B,1.0,0.5,0.00018192844147968466,0.1500545785324439,5.0
BOEING,747-400,0.7989690721649485,0.42000000000000004,0.0007547084826670322,0.20663878367882074,1014.0
BOEING,747-400 BCF,0.0,1.0,2.699471674829355e-05,0.7000080984150244,7.0
BOEING,747-422,0.9941627000450529,0.43333333333333335,0.00023591787497627176,0.1324056953444717,852.0
BOEING,747-451,1.0,0.3,0.00018192844147968466,0.0900545785324439,394.0
BOEING,757,0.49867320665639997,0.4642857142857143,0.004009460288311432,0.34101926970964774,1808.0
BOEING,757 223,0.7485029940119761,0.55,0.0004178463164559564,0.2657241562901464,515.0
BOEING,757 224,0.9936708860759493,0.5,2.699471674829355e-05,0.15253974398464476,158.0
BOEING,757 232,0.9964539007092199,0.5,0.0002089231582279782,0.15148111666378045,325.0
BOEING,757 2B7,0.989247311827957,0.5,2.699471674829355e-05,0.1543091736838417,186.0
BOEING,757-200,0.9712230215827338,0.4,0.0003638568829593693,0.13161994843179428,368.0
BOEING,757-222,0.9986842105263157,0.41999999999999993,0.0004448410332042499,0.12665976809943497,909.0
BOEING,757-223,1.0,0.5,0.0005727800411873475,0.1501718340123562,538.0
BOEING,757-224,1.0,0.7,2.699471674829355e-05,0.2100080984150245,172.0
BOEING,757-232,0.9931549379065642,0.55,0.0004178463164559564,0.1678633787323111,646.0
BOEING,757-251,1.0,0.3,0.00018192844147968466,0.0900545785324439,182.0
BOEING,757-2B7,0.9946236559139785,0.5,2.699471674829355e-05,0.15215863604943308,186.0
BOEING,757-351,1.0,0.7,2.699471674829355e-05,0.2100080984150245,352.0
BOEING,767,0.6093754664247959,0.4888888888888889,0.00555290654615216,0.3045823520605939,4227.0
BOEING,767 - 300ER,1.0,0.7,2.699471674829355e-05,0.2100080984150245,203.0
BOEING,767 - 346,0.48478260869565215,0.5,0.0002089231582279782,0.3561496334692076,230.0
BOEING,767 322,0.7477722870524728,0.5,0.0002629125917245653,0.25096995895652824,680.0
BOEING,767 323,0.5,0.4,0.0003638568829593693,0.3201091570648878,181.0
BOEING,767 328,0.9166666666666666,0.5,2.699471674829355e-05,0.18334143174835785,12.0
BOEING,767 332,0.9941942683841068,0.4,0.0005727800411873475,0.12249412665871345,904.0
BOEING,767 33A,1.0,0.7,2.699471674829355e-05,0.2100080984150245,217.0
BOEING,767 36N,0.9506172839506173,0.7,2.699471674829355e-05,0.2297611848347776,81.0
BOEING,767 424ER,0.46153846153846156,0.5,0.0002089231582279782,0.3654472923320838,13.0
BOEING,767-224,0.8156424581005587,0.5,0.00018192844147968466,0.22379759529222043,179.0
BOEING,767-2B7,0.9953703703703703,0.5,2.699471674829355e-05,0.15185995026687635,216.0
BOEING,767-300,0.986,0.5,0.0002089231582279782,0.15566267694746838,512.0
BOEING,767-322,0.6561403508771929,0.3,0.000545785324439054,0.22770759524645454,316.0
BOEING,767-323,0.4827586206896552,0.5,0.0003638568829593693,0.3570057087890257,145.0
BOEING,767-332,0.7371794871794872,0.5,0.0004178463164559564,0.25525355902314195,465.0
BOEING,767-3P6,0.9956896551724138,0.5,2.699471674829355e-05,0.15173223634605898,232.0
BOEING,767-432ER,0.9166666666666666,0.5,2.699471674829355e-05,0.18334143174835785,12.0
BOEING,777,0.5058445969334123,0.4563380281690141,0.010437979749355352,0.3376949636021459,7879.0
BOEING,777 - 206,0.0,0.9,8.098415024488063e-05,0.6700242952450735,534.0
BOEING,777 - 212,1.0,0.5,2.699471674829355e-05,0.1500080984150245,217.0
BOEING,777 - 236,0.4949748743718593,0.5,0.0002089231582279782,0.35207272719872473,199.0
BOEING,777 222,1.0,0.3,0.00018192844147968466,0.0900545785324439,378.0
BOEING,777 223,0.7676556645191677,0.45999999999999996,0.00028990730847285886,0.2310247063848748,787.0
BOEING,777 24Q,1.0,0.3,0.00018192844147968466,0.0900545785324439,9.0
BOEING,777-200,0.495,0.5,0.0002089231582279782,0.3520626769474684,200.0
BOEING,777-200ER,0.3811074918566775,1.0,2.699471674829355e-05,0.5475651016723535,307.0
BOEING,777-222,0.596875,0.45999999999999996,0.0007547084826670322,0.2994764125448001,763.0
BOEING,777-223,0.6596223962636176,0.43333333333333335,0.00023591787497627176,0.2662218168570458,493.0
BOEING,777-232,0.996415770609319,0.5,2.699471674829355e-05,0.15144179017129691,279.0
BOEING,777-300,1.0,0.5,2.699471674829355e-05,0.1500080984150245,311.0
BOEING,787,0.45655788099755473,0.45,0.0037465476965868674,0.35350081190995425,2144.0
BOEING,787-800,0.5,0.5,0.0003638568829593693,0.3501091570648878,186.0
BOEING,787-9,0.569904841576911,0.4714285714285714,0.0009636316408950104,0.31375572429007553,989.0
BOEING,787-900,0.9453125,0.5,2.699471674829355e-05,0.1718830984150245,128.0
BOEING,A75,0.5,0.7,0.0001079788669931742,0.41003239366009797,6.0
BOEING,A75N1,0.7272727272727273,0.7,0.00029694188423122904,0.31917999165617844,23.0
BOEING,A75N1 (PT17),0.9,0.7,0.00013497358374146774,0.2500404920751224,9.0
BOEING,A75N1(PT17),0.7722222222222223,0.6966666666666667,0.0008098415024488065,0.30035406356184574,55.0
BOEING,B-17G,0.8571428571428571,0.7,2.699471674829355e-05,0.2671509555578816,7.0
BOEING,B17,0.0,1.0,2.699471674829355e-05,0.7000080984150244,6.0
BOEING,B737,1.0,0.43333333333333335,0.000545785324439054,0.13016373559733171,196.0
BOEING,B737-800,0.667910447761194,0.75,0.0002089231582279782,0.35789849784299077,136.0
BOEING,B75,0.8,0.7,0.00013497358374146774,0.29004049207512245,8.0
BOEING,B75N1,0.5980392156862745,0.6882352941176471,0.0004589101847209903,0.3673925750162006,28.0
BOEING,B777,1.0,0.7,2.699471674829355e-05,0.2100080984150245,361.0
BOEING,DC-10,0.9333333333333333,0.7,2.699471674829355e-05,0.23667476508169116,180.0
BOEING,DC-9,1.0,0.7,2.699471674829355e-05,0.2100080984150245,130.0
BOEING,DHC-8-102,1.0,0.7,2.699471674829355e-05,0.2100080984150245,36.0
BOEING,E75,0.75,0.7374999999999999,0.0002159577339863484,0.3213147873201959,15.0
BOEING,MD,1.0,0.3,0.00018192844147968466,0.0900545785324439,115.0
BOEING,MD-82,1.0,0.3,0.00018192844147968466,0.0900545785324439,137.0
BOEING,MD-88,1.0,0.5,0.00018192844147968466,0.1500545785324439,147.0
BOEING,MD-90,1.0,0.3,0.00018192844147968466,0.0900545785324439,101.0
BOEING,MD82,0.5,0.4,0.0003638568829593693,0.32010915706488785,39.0
BOEING COMPANY,BOEING 737-8K5,1.0,0.3,0.00018192844147968466,0.0900545785324439,182.0
BOEING COMPANY,BOEING 777-236,0.29411764705882354,0.5,0.00039085159970766287,0.4324701966563829,170.0
BOEING OF CANADA/DEHAV DIV,DHC-8-311,0.9696969696969697,0.5,2.699471674829355e-05,0.1621293105362366,33.0
BOMBARDIER,60,1.0,0.3,0.00018192844147968466,0.0900545785324439,6.0
BOMBARDIER,BD100 1A10,1.0,0.3,2.699471674829355e-05,0.09000809841502448,11.0
BOMBARDIER,CL-600,0.5,0.4,0.0003638568829593693,0.32010915706488785,55.0
BOMBARDIER,CL-600-2B16,1.0,0.7,5.39894334965871e-05,0.21001619683004896,7.0
BOMBARDIER,CL-600-2C10,1.0,0.3,0.00018192844147968466,0.0900545785324439,32.0
BOMBARDIER,CL-600-2D24,0.6891891891891891,0.7,2.699471674829355e-05,0.3343324227393488,74.0
BOMBARDIER,CL600,1.0,0.3,0.00018192844147968466,0.0900545785324439,34.0
BOMBARDIER,CL600 2B16,1.0,0.5,2.699471674829355e-05,0.1500080984150245,13.0
BOMBARDIER,CL600 2B19,0.625,0.625,0.0008356926329119128,0.3377507077898736,175.0
BOMBARDIER,CL600 2C10,0.2889344262295082,0.5333333333333333,0.0007817031994153257,0.4446607404680214,65.0
BOMBARDIER,CL600 2D24,0.75,0.45,0.0005727800411873475,0.23517183401235622,318.0
BOMBARDIER,CL600 2D24 - 900,1.0,0.7,2.699471674829355e-05,0.2100080984150245,80.0
BOMBARDIER,CL600 2E25,1.0,0.5,0.00018192844147968466,0.1500545785324439,98.0
BOMBARDIER,DHC-8-402,0.9754098360655737,0.4,0.0002089231582279782,0.1298987425212389,112.0
BOMBARDIER,DHC8,0.5,0.5,0.0002089231582279782,0.3500626769474684,34.0
BOMBARDIER INC,BD-100-1A10,0.8809523809523809,0.5,0.0002629125917245653,0.19769792139656497,15.0
BOMBARDIER INC,CL 600 2B19,0.75,0.6,0.0004178463164559564,0.2801253538949368,115.0
BOMBARDIER INC,CL 600 2C10,0.9752252252252251,0.5,0.0006267694746839346,0.1600979407523151,359.0
BOMBARDIER INC,CL-600-2B1,0.5,0.4,0.0003638568829593693,0.32010915706488785,22.0
BOMBARDIER INC,CL-600-2B16,0.6666666666666666,0.7333333333333334,8.098415024488063e-05,0.35335762857840675,16.0
BOMBARDIER INC,CL-600-2B19,0.9288786250873515,0.4875,0.0016713852658238257,0.17519996554480655,639.0
BOMBARDIER INC,CL-600-2C1,1.0,0.5,0.00018192844147968466,0.1500545785324439,63.0
BOMBARDIER INC,CL-600-2C10,0.8278841041998937,0.5333333333333333,0.0004718357499525435,0.22898790904502828,299.0
BOMBARDIER INC,CL600 2D24,0.3875,0.54,0.0005997747579356411,0.4071799324273807,356.0
BOMBARDIER INC,CL600-2D24,0.9943820224719101,0.5,0.0002089231582279782,0.15230986795870435,169.0
BOMBARDIER INC,DHC 8,1.0,0.3,0.00018192844147968466,0.0900545785324439,37.0
BOMBARDIER INC,DHC 8 202,1.0,0.7,2.699471674829355e-05,0.2100080984150245,24.0
BOMBARDIER INC,DHC 8 311,0.9811320754716981,0.5,2.699471674829355e-05,0.15755526822634525,53.0
BOMBARDIER INC,DHC 8 402,1.0,0.4,0.0003638568829593693,0.12010915706488781,86.0
BOMBARDIER INC,DHC-8-202,0.5,0.6,0.0002089231582279782,0.3800626769474684,66.0
BOMBARDIER INC,DHC-8-315,1.0,0.7,2.699471674829355e-05,0.2100080984150245,7.0
BOMBARDIER INC,DHC-8-402,0.5,0.725,0.0002629125917245653,0.41757887377751735,161.0
BOMBARDIER LEARJET CORP.,35A,1.0,0.3,0.00018192844147968466,0.0900545785324439,6.0
BRITISH AEROSPACE,HS 125 700A,0.0,1.0,5.39894334965871e-05,0.7000161968300489,17.0
BRITTEN NORMAN,BN-2A-27,0.0,1.0,2.699471674829355e-05,0.7000080984150244,7.0
BRITTEN NORMAN,BN2,0.0,1.0,2.699471674829355e-05,0.7000080984150244,12.0
BRITTEN NORMAN,BN2A,0.3333333333333333,0.6333333333333333,0.00016196830048976127,0.4567152571568136,33.0
BRITTEN NORMAN,BN2A - 2,0.0,0.7,2.699471674829355e-05,0.6100080984150245,5.0
BRITTEN-NORMAN,BN-2A,0.42857142857142855,0.7,5.39894334965871e-05,0.43858762540147755,12.0
Bac,1-11-204AF,1.0,0.5,0.00018192844147968466,0.1500545785324439,48.0
Beech,100,1.0,0.3,0.00018192844147968466,0.0900545785324439,10.0
Beech,19,0.6666666666666666,0.7999999999999999,8.098415024488063e-05,0.37335762857840676,5.0
Beech,1900,1.0,0.7,5.39894334965871e-05,0.21001619683004896,10.0
Beech,1900C,0.0,0.7666666666666666,0.00023591787497627176,0.6300707753624929,20.0
Beech,1900D,0.96875,0.6,0.0004178463164559564,0.1926253538949368,22.0
Beech,200,0.5228758169934641,0.7705882352941176,0.0006138439094523814,0.4222102969636854,79.0
Beech,2000 (STARSHIP),1.0,0.7,2.699471674829355e-05,0.2100080984150245,6.0
Beech,23,0.625,0.75625,0.0004319154679726968,0.3770045746403918,35.0
Beech,24,0.5,0.7,5.39894334965871e-05,0.410016196830049,5.0
Beech,33,0.3333333333333333,0.75,0.00016196830048976127,0.4917152571568136,10.0
Beech,35,0.6158536585365854,0.7219512195121951,0.0011067833866800353,0.3705759374550284,80.0
Beech,35-33,0.75,0.7,5.39894334965871e-05,0.310016196830049,6.0
Beech,35-B33,0.875,0.7,5.39894334965871e-05,0.26001619683004895,9.0
Beech,36,0.88,0.7239999999999999,0.0006748679187073386,0.26540246037561216,52.0
Beech,400,1.0,0.6333333333333333,0.00023591787497627176,0.19007077536249287,7.0
Beech,55,0.6666666666666666,0.725,0.00032393660097952253,0.3509305143136272,26.0
Beech,56TC,0.75,0.7,0.0001079788669931742,0.31003239366009794,11.0
Beech,58,0.5795454545454546,0.7954545454545454,0.0005938837684624581,0.40699634694872056,51.0
Beech,58P,0.5714285714285714,0.7857142857142857,0.00018896301723805484,0.40719954604802855,22.0
Beech,60,0.21428571428571427,0.8714285714285713,0.00018896301723805484,0.5757709746194571,10.0
Beech,65,0.6666666666666666,0.7999999999999999,8.098415024488063e-05,0.37335762857840676,14.0
Beech,65-A90,0.5714285714285714,0.7857142857142857,0.00018896301723805484,0.40719954604802855,38.0
Beech,76,0.95,0.7,0.0002699471674829355,0.23008098415024486,22.0
Beech,77,0.5714285714285714,0.7428571428571428,0.00018896301723805484,0.39434240319088565,11.0
Beech,90,0.8,0.76,0.00013497358374146774,0.3080404920751224,19.0
Beech,95,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,6.0
Beech,95-55,0.2,0.8,0.00013497358374146774,0.5600404920751224,14.0
Beech,95-A55,0.8,0.7,0.00013497358374146774,0.29004049207512245,10.0
Beech,95-B55,0.6923076923076923,0.7692307692307693,0.000350931317727816,0.35395143324147216,27.0
Beech,95-C55,0.4,0.8,0.00013497358374146774,0.4800404920751224,12.0
Beech,95B55,0.3333333333333333,0.7,0.0001079788669931742,0.4766990603267646,9.0
Beech,99,0.6930926216640503,0.7857142857142857,0.00018896301723805484,0.35853392595383704,39.0
Beech,A100,0.5,0.85,5.39894334965871e-05,0.4550161968300489,6.0
Beech,A23,0.5833333333333333,0.7374999999999999,0.0002159577339863484,0.38798145398686257,15.0
Beech,A23-19,0.6,0.82,0.00013497358374146774,0.4060404920751225,9.0
Beech,A23-24,1.0,0.7,0.0001079788669931742,0.21003239366009793,12.0
Beech,A23A,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,5.0
Beech,A24R,0.1111111111111111,0.9,8.098415024488063e-05,0.625579850800629,8.0
Beech,A35,0.0,0.7,5.39894334965871e-05,0.6100161968300489,7.0
Beech,A36,0.5375816993464052,0.7823529411764706,0.0013767305541629708,0.42008622178062793,124.0
Beech,A36TC,0.3020833333333333,0.7749999999999999,0.0002159577339863484,0.5117314539868625,23.0
Beech,B100,0.3333333333333333,0.6333333333333333,8.098415024488063e-05,0.4566909619117401,16.0
Beech,B19,0.8333333333333334,0.7333333333333333,0.0002429524507346419,0.28673955240188703,15.0
Beech,B200,0.8,0.54,0.0005997747579356411,0.2421799324273807,10.0
Beech,B23,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,5.0
Beech,B24R,0.5,0.7999999999999999,8.098415024488063e-05,0.4400242952450734,7.0
Beech,B300,1.0,0.7,2.699471674829355e-05,0.2100080984150245,6.0
Beech,B35,0.4,0.9400000000000001,0.00013497358374146774,0.5220404920751225,12.0
Beech,B36TC,0.5,0.7999999999999999,0.00016196830048976127,0.44004859049014694,11.0
Beech,B60,0.5,0.85,5.39894334965871e-05,0.4550161968300489,5.0
Beech,B90,0.6538461538461539,0.6666666666666666,0.0003169020252211524,0.3385566090691048,31.0
Beech,BE-200,0.0,1.0,2.699471674829355e-05,0.7000080984150244,9.0
Beech,BE-23,0.5,0.6999999999999998,8.098415024488063e-05,0.41002429524507344,6.0
Beech,BE-36,0.6666666666666666,0.6999999999999998,8.098415024488063e-05,0.3433576285784068,6.0
Beech,BE-55,0.8,0.7,0.00013497358374146774,0.29004049207512245,9.0
Beech,BE-76,0.3333333333333333,0.6999999999999998,8.098415024488063e-05,0.4766909619117401,5.0
Beech,BE-99,0.5,0.65,0.0002089231582279782,0.3950626769474684,13.0
Beech,BE23,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,5.0
Beech,C-18S,1.0,0.7,2.699471674829355e-05,0.2100080984150245,9.0
Beech,C-24R,1.0,0.7,5.39894334965871e-05,0.21001619683004896,5.0
Beech,C-45H,0.3181818181818182,0.8333333333333334,0.00016196830048976127,0.5227758632174196,41.0
Beech,C23,0.7222222222222222,0.7472222222222222,0.0011267435276699589,0.3356158008360788,77.0
Beech,C24R,0.4,0.73,0.0002699471674829355,0.4590809841502449,28.0
Beech,C35,0.8,0.7,0.00013497358374146774,0.29004049207512245,10.0
Beech,C90,1.0,0.5666666666666667,0.00023591787497627176,0.1700707753624929,10.0
Beech,D18S,1.0,0.7,0.0001079788669931742,0.21003239366009793,18.0
Beech,D50C,0.3333333333333333,0.7,5.39894334965871e-05,0.4766828634967156,7.0
Beech,D55,0.5,0.925,0.0001079788669931742,0.4775323936600979,8.0
Beech,D95A,0.5,0.85,5.39894334965871e-05,0.4550161968300489,7.0
Beech,E18S,0.42857142857142855,0.7285714285714285,0.000343896741969446,0.44724602616544795,11.0
Beech,E33,1.0,0.7,5.39894334965871e-05,0.21001619683004896,5.0
Beech,E55,0.25,0.85,0.0001079788669931742,0.5550323936600979,6.0
Beech,E90,0.6666666666666666,0.6666666666666666,0.00023591787497627176,0.3334041086958262,7.0
Beech,E90B,0.0,1.0,2.699471674829355e-05,0.7000080984150244,5.0
Beech,F33,0.4,0.82,0.00013497358374146774,0.48604049207512245,10.0
Beech,F33A,0.8636363636363636,0.6636363636363636,0.00045187560896262015,0.25377192631905243,22.0
Beech,F35,0.5,0.85,0.0001079788669931742,0.45503239366009796,9.0
Beech,F90,1.0,0.6999999999999998,8.098415024488063e-05,0.21002429524507346,9.0
Beech,G35,0.8333333333333334,0.75,0.00016196830048976127,0.2917152571568136,12.0
Beech,H35,0.2857142857142857,0.7857142857142857,0.00018896301723805484,0.5214852603337429,9.0
Beech,J35,0.4,0.82,0.00013497358374146774,0.48604049207512245,8.0
Beech,KINGAIR 200,0.0,1.0,2.699471674829355e-05,0.7000080984150244,8.0
Beech,M35,0.7333333333333333,0.6799999999999999,0.00028990730847285886,0.31075363885920854,12.0
Beech,S35,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,6.0
Beech,V35,0.4444444444444444,0.8333333333333334,0.0002429524507346419,0.4722951079574426,11.0
Beech,V35A,0.5,0.85,5.39894334965871e-05,0.4550161968300489,5.0
Beech,V35B,0.75,0.7749999999999999,0.00032393660097952253,0.33259718098029384,28.0
Beechcraft,58P,0.0,1.0,2.699471674829355e-05,0.7000080984150244,7.0
Beechcraft,B-55,0.0,1.0,2.699471674829355e-05,0.7000080984150244,5.0
Bellanca,17-30,0.4,0.82,0.00013497358374146774,0.48604049207512245,10.0
Bellanca,17-30A,0.4791666666666667,0.7749999999999999,0.00032393660097952253,0.44093051431362723,25.0
Bellanca,1730,0.3333333333333333,0.7999999999999999,8.098415024488063e-05,0.50669096191174,5.0
Bellanca,7ECA,0.8863636363636364,0.7272727272727273,0.0005938837684624581,0.2638145287669023,30.0
Bellanca,7GCAA,0.5,0.7749999999999999,0.0001079788669931742,0.43253239366009794,5.0
Bellanca,7GCBC,0.6851851851851852,0.7222222222222222,0.0007288573522039257,0.3428112497982538,45.0
Bellanca,7KCAB,0.6363636363636364,0.7727272727272727,0.00029694188423122904,0.3773618098379966,19.0
Bellanca,8GCBC,0.8181818181818182,0.6909090909090909,0.00029694188423122904,0.2800890825652694,14.0
Bellanca,8KCAB,0.5,0.7899999999999999,0.0002699471674829355,0.4370809841502449,14.0
Boeing,707-123B,1.0,0.7,2.699471674829355e-05,0.2100080984150245,7.0
Boeing,707-312B,0.0,1.0,2.699471674829355e-05,0.7000080984150244,10.0
Boeing,707-323B,0.9703703703703703,0.5,2.699471674829355e-05,0.16185995026687636,135.0
Boeing,707-323C,1.0,0.7,2.699471674829355e-05,0.2100080984150245,116.0
Boeing,707-336,0.0,1.0,2.699471674829355e-05,0.7000080984150244,6.0
Boeing,717-200,1.0,0.5,0.00018192844147968466,0.1500545785324439,80.0
Boeing,727,0.49230769230769234,0.4,0.0003638568829593693,0.3231860801418108,130.0
Boeing,727-200,1.0,0.45999999999999996,0.0005997747579356411,0.1381799324273807,516.0
Boeing,727-214,1.0,0.3,0.00018192844147968466,0.0900545785324439,156.0
Boeing,727-223,1.0,0.3,0.0003638568829593693,0.09010915706488781,81.0
Boeing,727-225,0.9,0.4,0.0002089231582279782,0.1600626769474684,26.0
Boeing,727-231,1.0,0.3,0.00018192844147968466,0.0900545785324439,129.0
Boeing,727-233,1.0,0.3,0.00018192844147968466,0.0900545785324439,74.0
Boeing,737,0.6553449088744091,0.5,0.003605683123372216,0.28894374138724804,3350.0
Boeing,737-200,0.3970588235294118,0.64,0.0004448410332042499,0.43330992289819664,204.0
Boeing,737-201,0.9948453608247423,0.4,0.0002089231582279782,0.12212453261757147,102.0
Boeing,737-217,0.6666666666666666,0.43333333333333335,0.00039085159970766287,0.2634505888132456,109.0
Boeing,737-222,1.0,0.5,0.00018192844147968466,0.1500545785324439,73.0
Boeing,737-282,0.9893617021276595,0.3,0.0003638568829593693,0.09436447621382399,145.0
Boeing,737-291,0.6666666666666666,0.3666666666666667,0.00039085159970766287,0.24345058881324563,192.0
Boeing,737-2H4,1.0,0.5,0.00018192844147968466,0.1500545785324439,38.0
Boeing,737-300,0.8038712534104303,0.6714285714285715,0.0004988304667008371,0.2800297192044096,994.0
Boeing,737-3A4,1.0,0.7,2.699471674829355e-05,0.2100080984150245,208.0
Boeing,737-3K2,1.0,0.3,0.00018192844147968466,0.0900545785324439,143.0
Boeing,737-400,0.3333333333333333,0.5833333333333334,0.0006267694746839346,0.44185469750907186,181.0
Boeing,737-500,0.5983870967741935,0.52,0.0005997747579356411,0.31682509371770323,539.0
Boeing,737-700,0.9951456310679612,0.5,0.0002089231582279782,0.15200442452028393,417.0
Boeing,737-7H4,1.0,0.3,2.699471674829355e-05,0.09000809841502448,208.0
Boeing,737-800,0.010869565217391304,0.575,0.0005727800411873475,0.5683240079253997,161.0
Boeing,737-823,0.9864864864864865,0.5,2.699471674829355e-05,0.1554135038204299,148.0
Boeing,737-824,1.0,0.7,2.699471674829355e-05,0.2100080984150245,205.0
Boeing,737-900,1.0,0.5,0.00018192844147968466,0.1500545785324439,119.0
Boeing,747,0.6666666666666666,0.3888888888888889,0.0014824222485857708,0.25044472667457574,623.0
Boeing,747-123,1.0,0.3,0.00018192844147968466,0.0900545785324439,258.0
Boeing,747-200,0.5988235294117648,0.5,0.0005997747579356411,0.3106505206626748,349.0
Boeing,747-200F,1.0,0.85,5.39894334965871e-05,0.25501619683004895,5.0
